,Symbol,Name,Exchange,MarketCap
409,TCPC,BlackRock TCP Capital Corp.,NASDAQ,815080000.0
410,BLNK,Blink Charging Co.,NASDAQ,56940000.0
411,BLMN,"Bloomin&#39; Brands, Inc.",NASDAQ,1710000000.0
412,BCOR,"Blucora, Inc.",NASDAQ,1050000000.0
413,BLBD,Blue Bird Corporation,NASDAQ,518400000.0
414,BHAT,Blue Hat Interactive Entertainment Technology,NASDAQ,103250000.0
415,BLUE,"bluebird bio, Inc.",NASDAQ,4540000000.0
416,BKEP,"Blueknight Energy Partners L.P., L.L.C.",NASDAQ,47380000.0
417,BKEPP,"Blueknight Energy Partners L.P., L.L.C.",NASDAQ,164500000.0
418,BPMC,Blueprint Medicines Corporation,NASDAQ,3820000000.0
419,BMCH,"BMC Stock Holdings, Inc.",NASDAQ,1850000000.0
420,WIFI,"Boingo Wireless, Inc.",NASDAQ,456110000.0
421,BOKF,BOK Financial Corporation,NASDAQ,5530000000.0
422,BNSO,"Bonso Electronics International, Inc.",NASDAQ,12330000.0
423,BKNG,Booking Holdings Inc.,NASDAQ,87400000000.0
424,BRQS,"Borqs Technologies, Inc. ",NASDAQ,56350000.0
425,BOMN,Boston Omaha Corporation,NASDAQ,453980000.0
426,BPFH,"Boston Private Financial Holdings, Inc.",NASDAQ,947250000.0
427,EPAY,"Bottomline Technologies, Inc.",NASDAQ,1750000000.0
428,BOXL,Boxlight Corporation,NASDAQ,19890000.0
429,BWMC,Boxwood Merger Corp.,NASDAQ,257300000.0
430,BCLI,Brainstorm Cell Therapeutics Inc.,NASDAQ,82080000.0
431,BWAY,Brainsway Ltd.,NASDAQ,95170000.0
432,BBI,"Brickell Biotech, Inc.",NASDAQ,20620000.0
433,BDGE,"Bridge Bancorp, Inc.",NASDAQ,634210000.0
434,BBIO,"BridgeBio Pharma, Inc.",NASDAQ,2190000000.0
435,BLIN          ,"Bridgeline Digital, Inc.",NASDAQ,4330000.0
436,BWB,"Bridgewater Bancshares, Inc.",NASDAQ,356240000.0
437,BRID,Bridgford Foods Corporation,NASDAQ,235000000.0
438,BCOV,Brightcove Inc.,NASDAQ,344510000.0
439,BHF,"Brighthouse Financial, Inc.",NASDAQ,4260000000.0
440,AVGO,Broadcom Inc.,NASDAQ,114960000000.0
441,BVSN,"BroadVision, Inc.",NASDAQ,11140000.0
442,BYFC,Broadway Financial Corporation,NASDAQ,44640000.0
443,BWEN,"Broadwind Energy, Inc.",NASDAQ,25050000.0
444,BPY,Brookfield Property Partners L.P.,NASDAQ,8449999999.999999
445,BPYPO,Brookfield Property Partners L.P.,NASDAQ,270580000.0
446,BPYPP,Brookfield Property Partners L.P.,NASDAQ,171710000.0
447,BPR,Brookfield Property REIT Inc.,NASDAQ,1410000000.0
448,BPRAP,Brookfield Property REIT Inc.,NASDAQ,255030000.0
449,BRKL,"Brookline Bancorp, Inc.",NASDAQ,1260000000.0
450,BRKS,"Brooks Automation, Inc.",NASDAQ,3130000000.0
451,DOOO,BRP Inc.,NASDAQ,1700000000.0
452,BRKR,Bruker Corporation,NASDAQ,6760000000.0
453,BMTC,Bryn Mawr Bank Corporation,NASDAQ,750420000.0
454,BSQR,BSQUARE Corporation,NASDAQ,14210000.0
455,BLDR,"Builders FirstSource, Inc.",NASDAQ,2650000000.0
456,BFST,"Business First Bancshares, Inc.",NASDAQ,324400000.0
457,CFFI,C&F Financial Corporation,NASDAQ,173880000.0
458,CHRW,"C.H. Robinson Worldwide, Inc.",NASDAQ,12200000000.0
459,CCMP,Cabot Microelectronics Corporation,NASDAQ,4400000000.0
460,CDNS,"Cadence Design Systems, Inc.",NASDAQ,18240000000.0
461,CDZI,"Cadiz, Inc.",NASDAQ,307690000.0
462,CZR,Caesars Entertainment Corporation,NASDAQ,8279999999.999999
463,CSTE,Caesarstone Ltd.,NASDAQ,594690000.0
464,CLBS,"Caladrius Biosciences, Inc.",NASDAQ,22360000.0
465,CHY,Calamos Convertible and High Income Fund,NASDAQ,817210000.0
466,CHI,Calamos Convertible Opportunities and Income Fund,NASDAQ,755500000.0
467,CCD,Calamos Dynamic Convertible & Income Fund,NASDAQ,507850000.0
468,CHW,Calamos Global Dynamic Income Fund,NASDAQ,478300000.0
469,CGO,Calamos Global Total Return Fund,NASDAQ,105520000.0
470,CSQ,Calamos Strategic Total Return Fund,NASDAQ,2020000000.0
471,CAMP,CalAmp Corp.,NASDAQ,374640000.0
472,CVGW,"Calavo Growers, Inc.",NASDAQ,1600000000.0
473,CALA,"Calithera Biosciences, Inc.",NASDAQ,151650000.0
474,CALM,"Cal-Maine Foods, Inc.",NASDAQ,1930000000.0
475,CLMT,"Calumet Specialty Products Partners, L.P.",NASDAQ,278810000.0
476,CLXT,"Calyxt, Inc.",NASDAQ,164990000.0
477,CMBM,Cambium Networks Corporation,NASDAQ,226080000.0
478,CATC,Cambridge Bancorp,NASDAQ,383230000.0
479,CAC,Camden National Corporation,NASDAQ,673850000.0
480,CAMT,Camtek Ltd.,NASDAQ,426830000.0
481,CSIQ,Canadian Solar Inc.,NASDAQ,1060000000.0
482,CGIX,"Cancer Genetics, Inc.",NASDAQ,229550000.0
483,CPHC,Canterbury Park Holding Corporation,NASDAQ,56630000.0
484,CBNK,"Capital Bancorp, Inc.",NASDAQ,191720000.0
485,CCBG,Capital City Bank Group,NASDAQ,482280000.0
486,CPLP,Capital Product Partners L.P.,NASDAQ,215050000.0
487,CSWC,Capital Southwest Corporation,NASDAQ,392520000.0
488,CPTA,Capitala Finance Corp.,NASDAQ,134690000.0
489,CFFN,"Capitol Federal Financial, Inc.",NASDAQ,2029999999.9999998
490,CAPR,"Capricor Therapeutics, Inc.",NASDAQ,10260000.0
491,CSTR,"CapStar Financial Holdings, Inc.",NASDAQ,292160000.0
492,CPST,Capstone Turbine Corporation,NASDAQ,176440000.0
493,CARA,"Cara Therapeutics, Inc.",NASDAQ,934570000.0
494,CARB,"Carbonite, Inc.",NASDAQ,568560000.0
495,CSII,"Cardiovascular Systems, Inc.",NASDAQ,1650000000.0
496,CDLX,"Cardlytics, Inc.",NASDAQ,870280000.0
497,CATM,Cardtronics plc,NASDAQ,1570000000.0
498,CDNA,"CareDx, Inc.",NASDAQ,1130000000.0
499,CECO,Career Education Corporation,NASDAQ,1020000000.0
500,CTRE,"CareTrust REIT, Inc.",NASDAQ,2270000000.0
501,CARG,"CarGurus, Inc.",NASDAQ,3730000000.0
502,CARO,Carolina Financial Corporation,NASDAQ,814660000.0
503,CART,"Carolina Trust BancShares, Inc.",NASDAQ,96590000.0
504,CRZO,"Carrizo Oil & Gas, Inc.",NASDAQ,762640000.0
505,TAST,"Carrols Restaurant Group, Inc.",NASDAQ,409390000.0
506,CARE,Carter Bank & Trust,NASDAQ,518250000.0
507,CARV,"Carver Bancorp, Inc.",NASDAQ,11540000.0
508,CASA,"Casa Systems, Inc.",NASDAQ,545360000.0
509,CWST,"Casella Waste Systems, Inc.",NASDAQ,1990000000.0
510,CASY,"Caseys General Stores, Inc.",NASDAQ,6120000000.0
511,CASI,"CASI Pharmaceuticals, Inc.",NASDAQ,324480000.0
512,CASS,"Cass Information Systems, Inc",NASDAQ,773880000.0
513,SAVA,"Cassava Sciences, Inc.",NASDAQ,22390000.0
514,CSTL,"Castle Biosciences, Inc.",NASDAQ,309120000.0
515,CTRM,Castor Maritime Inc.,NASDAQ,8760000.0
516,CATB,"Catabasis Pharmaceuticals, Inc.",NASDAQ,57500000.0
517,CBIO,"Catalyst Biosciences, Inc. ",NASDAQ,67530000.0
518,CPRX,"Catalyst Pharmaceuticals, Inc.",NASDAQ,576400000.0
519,CATS,"Catasys, Inc.",NASDAQ,217430000.0
520,CATY,Cathay General Bancorp,NASDAQ,2860000000.0
521,CVCO,"Cavco Industries, Inc.",NASDAQ,1880000000.0
522,CBFV,"CB Financial Services, Inc.",NASDAQ,143880000.0
523,CBAT,"CBAK Energy Technology, Inc.",NASDAQ,22230000.0
524,CBMB,"CBM Bancorp, Inc.",NASDAQ,59210000.0
525,CBOE,"Cboe Global Markets, Inc.",NASDAQ,12760000000.0
526,CBTX,"CBTX, Inc.",NASDAQ,734970000.0
527,CDK,"CDK Global, Inc.",NASDAQ,6030000000.0
528,CDW,CDW Corporation,NASDAQ,18070000000.0
529,CECE,CECO Environmental Corp.,NASDAQ,239750000.0
530,CELC,Celcuity Inc.,NASDAQ,159120000.0
531,CELG,Celgene Corporation,NASDAQ,74570000000.0
532,CLDX,"Celldex Therapeutics, Inc.",NASDAQ,35140000.0
533,APOP,Cellect Biotechnology Ltd.,NASDAQ,29690000.0
534,CLRB,"Cellectar Biosciences, Inc.",NASDAQ,14780000.0
535,CLLS,Cellectis S.A.,NASDAQ,460960000.0
536,CBMG,"Cellular Biomedicine Group, Inc.",NASDAQ,311120000.0
537,CLSN,Celsion Corporation,NASDAQ,37430000.0
538,CELH,"Celsius Holdings, Inc.",NASDAQ,227110000.0
539,CYAD,Celyad SA,NASDAQ,121300000.0
540,CETX,Cemtrex Inc.,NASDAQ,4810000.0
541,CETXP,Cemtrex Inc.,NASDAQ,1500000.0
542,CDEV,"Centennial Resource Development, Inc.",NASDAQ,1060000000.0
543,CSFL,CenterState Bank Corporation,NASDAQ,3170000000.0
544,CETV,Central European Media Enterprises Ltd.,NASDAQ,1180000000.0
545,CFBK,Central Federal Corporation,NASDAQ,58610000.0
546,CENT,Central Garden & Pet Company,NASDAQ,1710000000.0
547,CENTA,Central Garden & Pet Company,NASDAQ,1620000000.0
548,CVCY,Central Valley Community Bancorp,NASDAQ,272040000.0
549,CTRC,Centric Brands Inc.,NASDAQ,146250000.0
550,CENX,Century Aluminum Company,NASDAQ,535140000.0
551,CNBKA,"Century Bancorp, Inc.",NASDAQ,483460000.0
552,CNTY,"Century Casinos, Inc.",NASDAQ,220570000.0
553,CRNT,Ceragon Networks Ltd.,NASDAQ,236680000.0
554,CERC,Cerecor Inc.,NASDAQ,154980000.0
555,CRNC,Cerence Inc.,NASDAQ,565430000.0
556,CERN,Cerner Corporation,NASDAQ,21150000000.0
557,CERS,Cerus Corporation,NASDAQ,617410000.0
558,KOOL,Cesca Therapeutics Inc.,NASDAQ,11280000.0
559,CEVA,"CEVA, Inc.",NASDAQ,610410000.0
560,CFFA,CF Finance Acquisition Corp.,NASDAQ,364620000.0
561,CSBR,"Champions Oncology, Inc.",NASDAQ,65069999.99999999
562,CHNG,Change Healthcare Inc.,NASDAQ,1580000000.0
563,CYOU,Changyou.com Limited,NASDAQ,509080000.0
564,BURG,"Chanticleer Holdings, Inc.",NASDAQ,7280000.0
565,CTHR,Charles & Colvard Ltd.,NASDAQ,38640000.0
566,GTLS,"Chart Industries, Inc.",NASDAQ,2190000000.0
567,CHTR,"Charter Communications, Inc.",NASDAQ,102360000000.0
568,CTAC,ChaSerg Technology Acquisition Corp.,NASDAQ,285340000.0
569,CHKP,Check Point Software Technologies Ltd.,NASDAQ,16489999999.999998
570,CHEK,Check-Cap Ltd.,NASDAQ,16070000.0
571,CKPT,"Checkpoint Therapeutics, Inc.",NASDAQ,65349999.99999999
572,CEMI,"Chembio Diagnostics, Inc.",NASDAQ,94680000.0
573,CCXI,"ChemoCentryx, Inc.",NASDAQ,460180000.0
574,CHMG,Chemung Financial Corp,NASDAQ,206790000.0
575,CHFS,"CHF Solutions, Inc.",NASDAQ,2640000.0
576,CHMA,"Chiasma, Inc.",NASDAQ,223560000.0
577,CSSE,"Chicken Soup for the Soul Entertainment, Inc.",NASDAQ,118930000.0
578,CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",NASDAQ,23220000.0
579,PLCE,"Children&#39;s Place, Inc. (The)",NASDAQ,1260000000.0
580,CMRX,"Chimerix, Inc.",NASDAQ,80260000.0
581,CAAS,"China Automotive Systems, Inc.",NASDAQ,59220000.0
582,CBPO,"China Biologic Products Holdings, Inc.",NASDAQ,4370000000.0
583,CCCL,"China Ceramics Co., Ltd.",NASDAQ,4460000.0
584,CCRC,"China Customer Relations Centers, Inc.",NASDAQ,189530000.0
585,JRJC,China Finance Online Co. Limited,NASDAQ,17240000.0
586,HGSH,"China HGS Real Estate, Inc.",NASDAQ,31660000.0
587,CIH,China Index Holdings Limited,NASDAQ,317370000.0
588,CIFS,China Internet Nationwide Financial Services Inc.,NASDAQ,26760000.0
589,CJJD,"China Jo-Jo Drugstores, Inc.",NASDAQ,40840000.0
590,CHNR,"China Natural Resources, Inc.",NASDAQ,35370000.0
591,CREG,China Recycling Energy Corporation,NASDAQ,6280000.0
592,SXTC,"China SXT Pharmaceuticals, Inc.",NASDAQ,28520000.0
593,CXDC,China XD Plastics Company Limited,NASDAQ,145280000.0
594,PLIN,"China Xiangtai Food Co., Ltd.",NASDAQ,102540000.0
595,CNET,"ChinaNet Online Holdings, Inc.",NASDAQ,25050000.0
596,IMOS,ChipMOS TECHNOLOGIES INC.,NASDAQ,741780000.0
597,CDXC,ChromaDex Corporation,NASDAQ,195380000.0
598,CHSCL,CHS Inc,NASDAQ,574010000.0
599,CHSCM,CHS Inc,NASDAQ,506540000.0
600,CHSCN,CHS Inc,NASDAQ,462840000.0
601,CHSCO,CHS Inc,NASDAQ,313880000.0
602,CHSCP,CHS Inc,NASDAQ,204240000.0
603,CHDN,"Churchill Downs, Incorporated",NASDAQ,5340000000.0
604,CHUY,"Chuy&#39;s Holdings, Inc.",NASDAQ,402710000.0
605,CDTX,"Cidara Therapeutics, Inc.",NASDAQ,58680000.0
606,CMCT,CIM Commercial Trust Corporation,NASDAQ,213190000.0
607,CMCTP,CIM Commercial Trust Corporation,NASDAQ,216970000.0
608,CMPR,Cimpress N.V,NASDAQ,4059999999.9999995
609,CINF,Cincinnati Financial Corporation,NASDAQ,18240000000.0
610,CIDM,Cinedigm Corp,NASDAQ,43260000.0
611,CTAS,Cintas Corporation,NASDAQ,28340000000.0
612,CRUS,"Cirrus Logic, Inc.",NASDAQ,3260000000.0
613,CSCO,"Cisco Systems, Inc.",NASDAQ,199100000000.0
614,CTRN,"Citi Trends, Inc.",NASDAQ,217600000.0
615,CTXR,"Citius Pharmaceuticals, Inc.",NASDAQ,16850000.0
616,CZNC,Citizens & Northern Corp,NASDAQ,347130000.0
617,CZWI,"Citizens Community Bancorp, Inc.",NASDAQ,125560000.0
618,CIZN,Citizens Holding Company,NASDAQ,116590000.0
619,CTXS,"Citrix Systems, Inc.",NASDAQ,13830000000.0
620,CHCO,City Holding Company,NASDAQ,1290000000.0
621,CIVB,"Civista Bancshares, Inc. ",NASDAQ,335850000.0
622,CIVBP,"Civista Bancshares, Inc. ",NASDAQ,688160.0
623,CLAR,Clarus Corporation,NASDAQ,360220000.0
624,CLNE,Clean Energy Fuels Corp.,NASDAQ,452410000.0
625,CACG,ClearBridge All Cap Growth ETF,NASDAQ,134630000.0
626,YLDE,ClearBridge Dividend Strategy ESG ETF,NASDAQ,6260000.0
627,LRGE,ClearBridge Large Cap Growth ESG ETF,NASDAQ,180230000.0
628,CLFD,"Clearfield, Inc.",NASDAQ,167100000.0
629,CLRO,"ClearOne, Inc.",NASDAQ,25640000.0
630,CLSD,"Clearside Biomedical, Inc.",NASDAQ,35120000.0
631,CLIR,ClearSign Combustion Corporation,NASDAQ,29370000.0
632,CBLI,"Cleveland BioLabs, Inc.",NASDAQ,7930000.0
633,CLVS,"Clovis Oncology, Inc.",NASDAQ,163970000.0
634,CLPS,CLPS Incorporation,NASDAQ,65530000.0
635,CME,CME Group Inc.,NASDAQ,71780000000.0
636,CCNE,CNB Financial Corporation,NASDAQ,479040000.0
637,CCB,Coastal Financial Corporation,NASDAQ,179630000.0
638,COKE,"Coca-Cola Consolidated, Inc.",NASDAQ,2550000000.0
639,COCP,"Cocrystal Pharma, Inc.",NASDAQ,34150000.0
640,CODA,"Coda Octopus Group, Inc.",NASDAQ,78900000.0
641,CDXS,"Codexis, Inc.",NASDAQ,777340000.0
642,CODX,"Co-Diagnostics, Inc.",NASDAQ,16950000.0
643,CVLY,"Codorus Valley Bancorp, Inc",NASDAQ,201450000.0
644,JVA,"Coffee Holding Co., Inc.",NASDAQ,21400000.0
645,CCOI,"Cogent Communications Holdings, Inc.",NASDAQ,2700000000.0
646,CGNX,Cognex Corporation,NASDAQ,8960000000.0
647,CTSH,Cognizant Technology Solutions Corporation,NASDAQ,33390000000.0
648,CWBR,"CohBar, Inc.",NASDAQ,68130000.0
649,COHR,"Coherent, Inc.",NASDAQ,3630000000.0
650,CHRS,"Coherus BioSciences, Inc.",NASDAQ,1180000000.0
651,COHU,"Cohu, Inc.",NASDAQ,668830000.0
652,CLCT,"Collectors Universe, Inc.",NASDAQ,272950000.0
653,COLL,"Collegium Pharmaceutical, Inc.",NASDAQ,421730000.0
654,CIGI,Colliers International Group Inc. ,NASDAQ,2730000000.0
655,CLGN,CollPlant Biotechnologies Ltd.,NASDAQ,17360000.0
656,CBAN,"Colony Bankcorp, Inc.",NASDAQ,147710000.0
657,COLB,"Columbia Banking System, Inc.",NASDAQ,2820000000.0
658,CLBK,"Columbia Financial, Inc.",NASDAQ,1970000000.0
659,COLM,Columbia Sportswear Company,NASDAQ,6370000000.0
660,CMCO,Columbus McKinnon Corporation,NASDAQ,892890000.0
661,CMCSA,Comcast Corporation,NASDAQ,207480000000.0
662,CBSH,"Commerce Bancshares, Inc.",NASDAQ,7050000000.0
663,CBSHP,"Commerce Bancshares, Inc.",NASDAQ,2410000000.0
664,CVGI,"Commercial Vehicle Group, Inc.",NASDAQ,242480000.0
665,COMM,"CommScope Holding Company, Inc.",NASDAQ,2370000000.0
666,JCS,"Communications Systems, Inc.",NASDAQ,42800000.0
667,ESXB,Community Bankers Trust Corporation.,NASDAQ,189200000.0
668,CFBI,"Community First Bancshares, Inc.",NASDAQ,77470000.0
669,CTBI,"Community Trust Bancorp, Inc.",NASDAQ,764070000.0
670,CWBC,Community West Bancshares,NASDAQ,83040000.0
671,CVLT,"Commvault Systems, Inc.",NASDAQ,2120000000.0
672,CGEN,Compugen Ltd.,NASDAQ,270790000.0
673,CPSI,"Computer Programs and Systems, Inc.",NASDAQ,323570000.0
674,CTG,"Computer Task Group, Incorporated",NASDAQ,76120000.0
675,SCOR,"comScore, Inc.",NASDAQ,136880000.0
676,CHCI,"Comstock Holding Companies, Inc.",NASDAQ,17810000.0
677,CMTL,Comtech Telecommunications Corp.,NASDAQ,776090000.0
678,CNAT,Conatus Pharmaceuticals Inc.,NASDAQ,11350000.0
679,CNCE,"Concert Pharmaceuticals, Inc.",NASDAQ,146370000.0
680,BBCP,"Concrete Pumping Holdings, Inc. ",NASDAQ,193810000.0
681,CDOR,"Condor Hospitality Trust, Inc.",NASDAQ,131900000.0
682,CFMS,"ConforMIS, Inc.",NASDAQ,137360000.0
683,CNFR,"Conifer Holdings, Inc.",NASDAQ,34900000.0
684,CNMD,CONMED Corporation,NASDAQ,2770000000.0
685,CNOB,"ConnectOne Bancorp, Inc.",NASDAQ,852000000.0
686,CONN,"Conn&#39;s, Inc.",NASDAQ,738190000.0
687,CNSL,"Consolidated Communications Holdings, Inc.",NASDAQ,255150000.0
688,CWCO,Consolidated Water Co. Ltd.,NASDAQ,250360000.0
689,CNST,"Constellation Pharmaceuticals, Inc.",NASDAQ,359450000.0
690,ROAD,"Construction Partners, Inc.",NASDAQ,877700000.0
691,CPSS,"Consumer Portfolio Services, Inc.",NASDAQ,76140000.0
692,CFRX,ContraFect Corporation,NASDAQ,23700000.0
693,CPAA,Conyers Park II Acquisition Corp.,NASDAQ,116840000.0
694,AWSM,Cool Holdings Inc.,NASDAQ,2770000.0
695,CPRT,"Copart, Inc.",NASDAQ,19500000000.0
696,CRBP,"Corbus Pharmaceuticals Holdings, Inc.",NASDAQ,351060000.0
697,CORT,Corcept Therapeutics Incorporated,NASDAQ,1650000000.0
698,CORE,"Core-Mark Holding Company, Inc.",NASDAQ,1300000000.0
699,CSOD,"Cornerstone OnDemand, Inc.",NASDAQ,3510000000.0
700,CORV,Correvio Pharma Corp.,NASDAQ,101010000.0
701,CRTX,"Cortexyme, Inc.",NASDAQ,574130000.0
702,CLDB,Cortland Bancorp,NASDAQ,93050000.0
703,CRVL,CorVel Corp.,NASDAQ,1430000000.0
704,CRVS,"Corvus Pharmaceuticals, Inc.",NASDAQ,91400000.0
705,CSGP,"CoStar Group, Inc.",NASDAQ,20650000000.0
706,COST,Costco Wholesale Corporation,NASDAQ,130400000000.0
707,CPAH,CounterPath Corporation,NASDAQ,7080000.0
708,ICBK,"County Bancorp, Inc.",NASDAQ,146630000.0
709,COUP,Coupa Software Incorporated,NASDAQ,8410000000.0
710,CVTI,"Covenant Transportation Group, Inc.",NASDAQ,308070000.0
711,CVET,"Covetrus, Inc.",NASDAQ,989900000.0
712,COWN,Cowen Inc.,NASDAQ,439500000.0
713,PMTS,CPI Card Group Inc.,NASDAQ,24640000.0
714,CPSH,CPS Technologies Corp.,NASDAQ,13340000.0
715,CRAI,"CRA International,Inc.",NASDAQ,329910000.0
716,CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,3880000000.0
717,BREW,"Craft Brew Alliance, Inc.",NASDAQ,152800000.0
718,CREX,"Creative Realities, Inc.",NASDAQ,15530000.0
719,CACC,Credit Acceptance Corporation,NASDAQ,8230000000.0
720,DGLD,Credit Suisse AG,NASDAQ,19040000.0
721,DSLV,Credit Suisse AG,NASDAQ,25170000.0
722,GLDI,Credit Suisse AG,NASDAQ,35430000.0
723,SLVO,Credit Suisse AG,NASDAQ,20760000.0
724,TVIX,Credit Suisse AG,NASDAQ,1010000000.0
725,UGLD,Credit Suisse AG,NASDAQ,188620000.0
726,USLV,Credit Suisse AG,NASDAQ,345200000.0
727,USOI,Credit Suisse AG,NASDAQ,9910000.0
728,VIIX,Credit Suisse AG,NASDAQ,23740000.0
729,ZIV,Credit Suisse AG,NASDAQ,77940000.0
730,CREE,"Cree, Inc.",NASDAQ,4920000000.0
731,CRSA,Crescent Acquisition Corp,NASDAQ,310000000.0
732,CRESY,Cresud S.A.C.I.F. y A.,NASDAQ,253330000.0
733,CRNX,"Crinetics Pharmaceuticals, Inc.",NASDAQ,414790000.0
734,CRSP,CRISPR Therapeutics AG,NASDAQ,2180000000.0
735,CRTO,Criteo S.A.,NASDAQ,1320000000.0
736,CROX,"Crocs, Inc.",NASDAQ,2350000000.0
737,CRON,Cronos Group Inc.,NASDAQ,3060000000.0
738,CCRN,"Cross Country Healthcare, Inc.",NASDAQ,384400000.0
739,CFB,"CrossFirst Bankshares, Inc.",NASDAQ,637440000.0
740,CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,11320000000.0
741,CRWS,"Crown Crafts, Inc.",NASDAQ,63750000.0
742,CYRX,"CryoPort, Inc.",NASDAQ,525710000.00000006
743,CSGS,"CSG Systems International, Inc.",NASDAQ,1650000000.0
744,CCLP,CSI Compressco LP,NASDAQ,127560000.0
745,CSPI,CSP Inc.,NASDAQ,54500000.0
746,CSWI,"CSW Industrials, Inc.",NASDAQ,1020000000.0
747,CSX,CSX Corporation,NASDAQ,57720000000.0
748,CTIC,CTI BioPharma Corp.,NASDAQ,45650000.0
749,CTIB,CTI Industries Corporation,NASDAQ,6980000.0
750,CTRP,"Ctrip.com International, Ltd.",NASDAQ,18140000000.0
751,CUE,"Cue Biopharma, Inc.",NASDAQ,187210000.0
752,CUI,"CUI Global, Inc.",NASDAQ,21800000.0
753,CPIX,Cumberland Pharmaceuticals Inc.,NASDAQ,81480000.0
754,CMLS,Cumulus Media Inc.,NASDAQ,233470000.0
755,CRIS,"Curis, Inc.",NASDAQ,64750000.0
756,CUTR,"Cutera, Inc.",NASDAQ,422210000.0
757,CVBF,CVB Financial Corporation,NASDAQ,2940000000.0
758,CVV,CVD Equipment Corporation,NASDAQ,24580000.0
759,CYAN,Cyanotech Corporation,NASDAQ,14560000.0
760,CYBR,CyberArk Software Ltd.,NASDAQ,3780000000.0
761,CYBE,CyberOptics Corporation,NASDAQ,120580000.0
762,CYCC,"Cyclacel Pharmaceuticals, Inc.",NASDAQ,5830000.0
763,CYCCP,"Cyclacel Pharmaceuticals, Inc.",NASDAQ,1310000.0
764,CYCN,"Cyclerion Therapeutics, Inc.",NASDAQ,300530000.0
765,CBAY,CymaBay Therapeutics Inc.,NASDAQ,318770000.0
766,CY,Cypress Semiconductor Corporation,NASDAQ,8620000000.0
767,CYRN,CYREN Ltd.,NASDAQ,87220000.0
768,CONE,CyrusOne Inc,NASDAQ,8410000000.0
769,CYTK,"Cytokinetics, Incorporated",NASDAQ,665420000.0
770,CTMX,"CytomX Therapeutics, Inc.",NASDAQ,288350000.0
771,CTSO,Cytosorbents Corporation,NASDAQ,151830000.0
772,DJCO,Daily Journal Corp. (S.C.),NASDAQ,395900000.0
773,DAKT,"Daktronics, Inc.",NASDAQ,316460000.0
774,DARE,"Dare Bioscience, Inc.",NASDAQ,14650000.0
775,DRIO,DarioHealth Corp.,NASDAQ,12230000.0
776,DZSI,"DASAN Zhone Solutions, Inc.",NASDAQ,159970000.0
777,DSKE,"Daseke, Inc.",NASDAQ,194400000.0
778,DAIO,Data I/O Corporation,NASDAQ,32820000.0
779,DDOG,"Datadog, Inc.",NASDAQ,10060000000.0
780,DTSS,Datasea Inc.,NASDAQ,46090000.0
781,PLAY,"Dave & Buster&#39;s Entertainment, Inc.",NASDAQ,1320000000.0
782,DTEA,DAVIDsTEA Inc.,NASDAQ,43010000.0
783,DFNL,Davis Select Financial ETF,NASDAQ,144390000.0
784,DINT,Davis Select International ETF,NASDAQ,131720000.0
785,DUSA,Davis Select U.S. Equity ETF,NASDAQ,205630000.0
786,DWLD,Davis Select Worldwide ETF,NASDAQ,224580000.0
787,DWSN,Dawson Geophysical Company,NASDAQ,44820000.0
788,DBVT,DBV Technologies S.A.,NASDAQ,513730000.0
789,DDMX,DD3 Acquisition Corp.,NASDAQ,73460000.0
790,DDMXU,DD3 Acquisition Corp.,NASDAQ,74980000.0
791,DCPH,"Deciphera Pharmaceuticals, Inc.",NASDAQ,1830000000.0
792,TACO,"Del Taco Restaurants, Inc.",NASDAQ,293490000.0
793,DMPI,"DelMar Pharmaceuticals, Inc.",NASDAQ,6470000.0
794,DNLI,Denali Therapeutics Inc.,NASDAQ,1550000000.0
795,DENN,Denny&#39;s Corporation,NASDAQ,1280000000.0
796,XRAY,DENTSPLY SIRONA Inc.,NASDAQ,11900000000.0
797,DERM,"Dermira, Inc.",NASDAQ,351950000.0
798,DMTK,"DermTech, Inc.",NASDAQ,77230000.0
799,DEST,Destination Maternity Corporation,NASDAQ,2930000.0
800,DXLG,"Destination XL Group, Inc.",NASDAQ,68940000.0
801,DSWL,"Deswell Industries, Inc.",NASDAQ,40740000.0
802,DXCM,"DexCom, Inc.",NASDAQ,13440000000.0
803,DFBH,DFB Healthcare Acquisitions Corp.,NASDAQ,318440000.0
804,DHXM,DHX Media Ltd.,NASDAQ,198420000.0
805,DMAC,DiaMedica Therapeutics Inc.,NASDAQ,35870000.0
806,DEAC,Diamond Eagle Acquisition Corp.,NASDAQ,492500000.0
807,DEACU,Diamond Eagle Acquisition Corp.,NASDAQ,358400000.0
808,DHIL,"Diamond Hill Investment Group, Inc.",NASDAQ,459460000.0
809,FANG,"Diamondback Energy, Inc.",NASDAQ,14260000000.0
810,DPHC,DiamondPeak Holdings Corp.,NASDAQ,346500000.0
811,DRNA,"Dicerna Pharmaceuticals, Inc.",NASDAQ,1110000000.0
812,DFFN,Diffusion Pharmaceuticals Inc.,NASDAQ,5960000.0
813,DGII,Digi International Inc.,NASDAQ,388000000.0
814,DMRC,Digimarc Corporation,NASDAQ,515610000.0
815,DRAD,Digirad Corporation,NASDAQ,8109999.999999999
816,DGLY,"Digital Ally, Inc.",NASDAQ,14400000.0
